claim_type,compound,disorder,raw_entity_label,entity_role,clinical_context_condition,graph_entity_label,graph_entity_type,graph_include_candidate,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,outcome_measure_normalized,population,system,study_doi,openalex_id,study_title,authors,study_year,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,keywords,funders,grant_ids,related_dois,publication_relations,is_retracted,has_correction,language,semantic_scholar_id,paper_type,evidence_level,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,access_level,source_access_level,evidence_location,evidence_locator,study_design,sample_size_total,comparator,intervention_or_exposure,dose,route,session_count_or_duration,timepoint,effect_size,p_value,confidence_interval,adverse_events,supporting_quote,funding,conflicts_of_interest,risk_of_bias_summary,notes
compound_disorder,lysergic acid diethylamide,cluster headaches,cluster headaches,therapeutic_indication,,cluster headaches,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.59324/ejahss.2024.1(3).10,,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,"European Journal of Arts, Humanities and Social Sciences",journal-article,,2024-05-01,3041-1262,3041-1262,AMO Publisher,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,,,,,,,,,Table 3 . Overview of the Clinical Applications of Each Entheogen ... LSD ✔ Cluster Headaches,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,addiction,addiction,therapeutic_indication,,addiction,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.59324/ejahss.2024.1(3).10,,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,"European Journal of Arts, Humanities and Social Sciences",journal-article,,2024-05-01,3041-1262,3041-1262,AMO Publisher,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,,,,,,,,,Table 3 . Overview of the Clinical Applications of Each Entheogen ... Ayahuasca ✔ Addiction,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,anxiety,anxiety,therapeutic_indication,,anxiety,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.59324/ejahss.2024.1(3).10,,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,"European Journal of Arts, Humanities and Social Sciences",journal-article,,2024-05-01,3041-1262,3041-1262,AMO Publisher,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,,,,,,,,,Table 3 . Overview of the Clinical Applications of Each Entheogen ... Ayahuasca ✔ Anxiety,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,depression,depression,therapeutic_indication,,depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.59324/ejahss.2024.1(3).10,,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,"European Journal of Arts, Humanities and Social Sciences",journal-article,,2024-05-01,3041-1262,3041-1262,AMO Publisher,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,,,,,,,,,Table 3 . Overview of the Clinical Applications of Each Entheogen ... Ayahuasca ✔ Depression,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,post-traumatic stress disorder,post-traumatic stress disorder,therapeutic_indication,,post-traumatic stress disorder,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.59324/ejahss.2024.1(3).10,,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,"European Journal of Arts, Humanities and Social Sciences",journal-article,,2024-05-01,3041-1262,3041-1262,AMO Publisher,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,,,,,,,,,Table 3 . Overview of the Clinical Applications of Each Entheogen ... Ayahuasca ✔ PTSD,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ibogaine,addiction,addiction,therapeutic_indication,,addiction,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.59324/ejahss.2024.1(3).10,,From Venerable Cultural Practices to Modern Psychological Solutions: Enter Entheogens into Mainstream Medicine,Nicholas A. Kerna; Kevin D. Pruitt; N.D. Victor Carsrud; Kyle Kadivi; Dabeluchi C. Ngwu; Hilary M. Holets; John V. Flores; Ijeoma Nnake; Cornelius I. Azi; Joseph Anderson II,2024,"European Journal of Arts, Humanities and Social Sciences",journal-article,,2024-05-01,3041-1262,3041-1262,AMO Publisher,,,,,,,,,,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,table,Table 3,secondary_literature,,,,,,,,,,,,Table 3 . Overview of the Clinical Applications of Each Entheogen ... Ibogaine ✔ Addiction,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Psychedelics,psychiatric disorders,psychiatric disorders,therapeutic_indication,,psychiatric disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1016/j.phrs.2024.107338,,Mind over matter: the microbial mindscapes of psychedelics and the gut-brain axis,Giorgia Caspani; Simon G.D. Ruffell; WaiFung Tsang; Nigel Netzband; Cyrus Rohani-Shukla; Jonathan R. Swann; Wilfred A. Jefferies,2024,Pharmacological Research,journal-article,,2024-08-05,1043-6618,1096-1186,Elsevier BV,Hallucinogens / pharmacology | Humans | Gastrointestinal Microbiome / drug effects | Animals | Brain-Gut Axis / drug effects | Brain / drug effects | Brain / metabolism,2 | 3 | 4-Methyl enedioxy methamphetamine (MDMA) | 5-dimethoxy-4-iodoamphetamine (DOI) | 5-methoxy-N | DMT | Dimethyltryptamine (DMT) | Gut microbiota | Gut-brain axis | Ketamine | Lysergic acid diethylamide (LSD) | N-dimethyltryptamine (5-MeO-DMT) | Personalised medicine | Precision medicine | Psilocin | Psilocybin | Psychedelics | Serotonin | ayahuasca,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,abstract,abstract,secondary_literature,,,,,,,,,,,,Psychedelics have emerged as promising therapeutics for several psychiatric disorders.,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Psychedelics,treatment-resistant depression,treatment-resistant depression,therapeutic_indication,,treatment-resistant depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1016/j.phrs.2024.107338,,Mind over matter: the microbial mindscapes of psychedelics and the gut-brain axis,Giorgia Caspani; Simon G.D. Ruffell; WaiFung Tsang; Nigel Netzband; Cyrus Rohani-Shukla; Jonathan R. Swann; Wilfred A. Jefferies,2024,Pharmacological Research,journal-article,,2024-08-05,1043-6618,1096-1186,Elsevier BV,Hallucinogens / pharmacology | Humans | Gastrointestinal Microbiome / drug effects | Animals | Brain-Gut Axis / drug effects | Brain / drug effects | Brain / metabolism,2 | 3 | 4-Methyl enedioxy methamphetamine (MDMA) | 5-dimethoxy-4-iodoamphetamine (DOI) | 5-methoxy-N | DMT | Dimethyltryptamine (DMT) | Gut microbiota | Gut-brain axis | Ketamine | Lysergic acid diethylamide (LSD) | N-dimethyltryptamine (5-MeO-DMT) | Personalised medicine | Precision medicine | Psilocin | Psilocybin | Psychedelics | Serotonin | ayahuasca,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,text,C003,secondary_literature,,,,,,,,,,,,"A wealth of studies has since shown the remarkable therapeutic potential of these drugs for the treatment of several disorders, including treatment-resistant depression [26]",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Psychedelics,anxiety,anxiety,therapeutic_indication,,anxiety,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1016/j.phrs.2024.107338,,Mind over matter: the microbial mindscapes of psychedelics and the gut-brain axis,Giorgia Caspani; Simon G.D. Ruffell; WaiFung Tsang; Nigel Netzband; Cyrus Rohani-Shukla; Jonathan R. Swann; Wilfred A. Jefferies,2024,Pharmacological Research,journal-article,,2024-08-05,1043-6618,1096-1186,Elsevier BV,Hallucinogens / pharmacology | Humans | Gastrointestinal Microbiome / drug effects | Animals | Brain-Gut Axis / drug effects | Brain / drug effects | Brain / metabolism,2 | 3 | 4-Methyl enedioxy methamphetamine (MDMA) | 5-dimethoxy-4-iodoamphetamine (DOI) | 5-methoxy-N | DMT | Dimethyltryptamine (DMT) | Gut microbiota | Gut-brain axis | Ketamine | Lysergic acid diethylamide (LSD) | N-dimethyltryptamine (5-MeO-DMT) | Personalised medicine | Precision medicine | Psilocin | Psilocybin | Psychedelics | Serotonin | ayahuasca,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,text,C003,secondary_literature,,,,,,,,,,,,"A wealth of studies has since shown the remarkable therapeutic potential of these drugs for the treatment of several disorders, including treatment-resistant depression [26] , anxiety [67, 77]",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Psychedelics,obsessive-compulsive disorder,obsessive-compulsive disorder,therapeutic_indication,,obsessive-compulsive disorder,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1016/j.phrs.2024.107338,,Mind over matter: the microbial mindscapes of psychedelics and the gut-brain axis,Giorgia Caspani; Simon G.D. Ruffell; WaiFung Tsang; Nigel Netzband; Cyrus Rohani-Shukla; Jonathan R. Swann; Wilfred A. Jefferies,2024,Pharmacological Research,journal-article,,2024-08-05,1043-6618,1096-1186,Elsevier BV,Hallucinogens / pharmacology | Humans | Gastrointestinal Microbiome / drug effects | Animals | Brain-Gut Axis / drug effects | Brain / drug effects | Brain / metabolism,2 | 3 | 4-Methyl enedioxy methamphetamine (MDMA) | 5-dimethoxy-4-iodoamphetamine (DOI) | 5-methoxy-N | DMT | Dimethyltryptamine (DMT) | Gut microbiota | Gut-brain axis | Ketamine | Lysergic acid diethylamide (LSD) | N-dimethyltryptamine (5-MeO-DMT) | Personalised medicine | Precision medicine | Psilocin | Psilocybin | Psychedelics | Serotonin | ayahuasca,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,text,C003,secondary_literature,,,,,,,,,,,,"A wealth of studies has since shown the remarkable therapeutic potential of these drugs for the treatment of several disorders, including treatment-resistant depression [26] , anxiety [67, 77] , obsessive-compulsive disorder (OCD) [132]",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Psychedelics,addiction,addiction,therapeutic_indication,,addiction,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1016/j.phrs.2024.107338,,Mind over matter: the microbial mindscapes of psychedelics and the gut-brain axis,Giorgia Caspani; Simon G.D. Ruffell; WaiFung Tsang; Nigel Netzband; Cyrus Rohani-Shukla; Jonathan R. Swann; Wilfred A. Jefferies,2024,Pharmacological Research,journal-article,,2024-08-05,1043-6618,1096-1186,Elsevier BV,Hallucinogens / pharmacology | Humans | Gastrointestinal Microbiome / drug effects | Animals | Brain-Gut Axis / drug effects | Brain / drug effects | Brain / metabolism,2 | 3 | 4-Methyl enedioxy methamphetamine (MDMA) | 5-dimethoxy-4-iodoamphetamine (DOI) | 5-methoxy-N | DMT | Dimethyltryptamine (DMT) | Gut microbiota | Gut-brain axis | Ketamine | Lysergic acid diethylamide (LSD) | N-dimethyltryptamine (5-MeO-DMT) | Personalised medicine | Precision medicine | Psilocin | Psilocybin | Psychedelics | Serotonin | ayahuasca,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,text,C003,secondary_literature,,,,,,,,,,,,"A wealth of studies has since shown the remarkable therapeutic potential of these drugs for the treatment of several disorders, including treatment-resistant depression [26] , anxiety [67, 77] , obsessive-compulsive disorder (OCD) [132] and addiction [17, 91]",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Ketamine,chronic pain,chronic pain,therapeutic_indication,,chronic pain,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1007/978-3-540-74806-9_15,,Ketamine,B. Sinner; B. M. Graf,2008,Handbook of experimental pharmacology,book-chapter,,2008-01-03,0171-2004,1865-0325,Springer Berlin Heidelberg,"Analgesics / administration & dosage | Analgesics / adverse effects | Analgesics / pharmacology | Anesthetics, Dissociative / administration & dosage | Anesthetics, Dissociative / adverse effects | Anesthetics, Dissociative / pharmacology | Animals | Central Nervous System / drug effects | Contraindications | Dose-Response Relationship, Drug | Humans | Ketamine / administration & dosage | Ketamine / adverse effects | Ketamine / pharmacology | Pain / prevention & control | Substance-Related Disorders",,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"In the treatment of chronic pain ketamine is effective as a potent analgesic or substitute together with other potent analgesics, whereby it can be added by different methods.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,Ketamine,post-operative analgesia and sedation,post-operative analgesia and sedation,therapeutic_indication,,post-operative analgesia and sedation,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.1007/978-3-540-74806-9_15,,Ketamine,B. Sinner; B. M. Graf,2008,Handbook of experimental pharmacology,book-chapter,,2008-01-03,0171-2004,1865-0325,Springer Berlin Heidelberg,"Analgesics / administration & dosage | Analgesics / adverse effects | Analgesics / pharmacology | Anesthetics, Dissociative / administration & dosage | Anesthetics, Dissociative / adverse effects | Anesthetics, Dissociative / pharmacology | Animals | Central Nervous System / drug effects | Contraindications | Dose-Response Relationship, Drug | Humans | Ketamine / administration & dosage | Ketamine / adverse effects | Ketamine / pharmacology | Pain / prevention & control | Substance-Related Disorders",,,,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,abstract_only,abstract,abstract,secondary_literature,,,,,,,,,,,,"Even subanaesthetic doses of this drug have analgesic effects, so ketamine is also recommended for post-operative analgesia and sedation.",,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
